"@timestamp","@version","_id","_ignored","_index","_score","data_stream.dataset","data_stream.namespace","data_stream.type","destination.ip","destination.port","event.action","event.category","event.created","event.original","event.outcome","event.type","host.ip","log.version","msg_id","nat.dst_xltd_ip","nat.dst_xltd_port","nat.src_xltd_ip","network.transport","network.vrf","observer.hostname","observer.mac","observer.serial_number","observer.type","observer.unit_id","observer.version","proc_id","proc_name",protocol,sd,"security.encrypted","security.policy_display_name","security.policy_id","security.policy_name","security.rule_id","security.rule_name","session.action","session.create_reason","session.delete_reason","session.direction","session.dstvlan","session.dstvpcid","session.dstvpcname","session.flags","session.id","session.iflow_bytes","session.iflow_pkts","session.rflow_bytes","session.rflow_pkts","session.srcvpcname","source.ip","source.port","source.vlan","syslog_priority","syslog_proto","syslog_version",tags
"Feb 15, 2025 @ 17:17:13.185",1,1kJmCpUBWCP9tmTITh8r,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"10.192.72.4",53,"flow_delete",network,"Feb 15, 2025 @ 17:17:13.185","<14>1 2025-02-15T16:17:11Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:17:11Z,flow_delete,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.7,52255,10.192.72.4,53,17,1854,f9193bc7-bfc0-4279-aadc-d9ddc2756048,16317122334201741824,DNS,1,93,1,89,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,flow_miss,aging,core,,,,0,3300,0
","-","-","172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",udp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",17,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",16317122334201741824,DNS,allow,"flow_miss",aging,"from-host","(empty)","(empty)","(empty)","0,3300,0",1854,93,1,89,1,core,"10.192.96.7","52,255","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:17:13.185",1,10JmCpUBWCP9tmTITh8r,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"10.192.72.4",53,"flow_delete",network,"Feb 15, 2025 @ 17:17:13.185","<14>1 2025-02-15T16:17:11Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:17:11Z,flow_delete,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.8,62722,10.192.72.4,53,17,3166226,f9193bc7-bfc0-4279-aadc-d9ddc2756048,16317122334201741824,DNS,1,87,1,161,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,flow_miss,aging,core,,,,0,3300,0
","-","-","172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",udp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",17,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",16317122334201741824,DNS,allow,"flow_miss",aging,"from-host","(empty)","(empty)","(empty)","0,3300,0",3166226,87,1,161,1,core,"10.192.96.8","62,722","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:17:13.185",1,2EJmCpUBWCP9tmTITh8r,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"10.192.72.4",53,"flow_delete",network,"Feb 15, 2025 @ 17:17:13.185","<14>1 2025-02-15T16:17:11Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:17:11Z,flow_delete,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.7,61434,10.192.72.4,53,17,899,f9193bc7-bfc0-4279-aadc-d9ddc2756048,16317122334201741824,DNS,1,87,1,161,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,flow_miss,aging,core,,,,0,3300,0
","-","-","172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",udp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",17,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",16317122334201741824,DNS,allow,"flow_miss",aging,"from-host","(empty)","(empty)","(empty)","0,3300,0",899,87,1,161,1,core,"10.192.96.7","61,434","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:17:13.185",1,2UJmCpUBWCP9tmTITh8r,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"10.192.72.4",53,"flow_delete",network,"Feb 15, 2025 @ 17:17:13.185","<14>1 2025-02-15T16:17:11Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:17:11Z,flow_delete,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.7,59792,10.192.72.4,53,17,7037,f9193bc7-bfc0-4279-aadc-d9ddc2756048,16317122334201741824,DNS,1,88,1,112,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,flow_miss,aging,core,,,,0,3300,0
","-","-","172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",udp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",17,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",16317122334201741824,DNS,allow,"flow_miss",aging,"from-host","(empty)","(empty)","(empty)","0,3300,0",7037,88,1,112,1,core,"10.192.96.7","59,792","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:17:13.185",1,2kJmCpUBWCP9tmTITh8r,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"10.199.224.2",67,"flow_delete",network,"Feb 15, 2025 @ 17:17:13.185","<14>1 2025-02-15T16:17:11Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:17:11Z,flow_delete,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.7,67,10.199.224.2,67,17,3149474,f9193bc7-bfc0-4279-aadc-d9ddc2756048,12762438024079656759,DEFECT,2,700,0,0,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,flow_miss,aging,core,,,,0,3300,0
","-","-","172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",udp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",17,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",12762438024079656759,DEFECT,allow,"flow_miss",aging,"from-host","(empty)","(empty)","(empty)","0,3300,0",3149474,700,2,0,0,core,"10.192.96.7",67,"3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:17:13.185",1,20JmCpUBWCP9tmTITh8r,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"10.192.72.4",53,"flow_delete",network,"Feb 15, 2025 @ 17:17:13.185","<14>1 2025-02-15T16:17:11Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:17:11Z,flow_delete,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.8,65095,10.192.72.4,53,17,6582,f9193bc7-bfc0-4279-aadc-d9ddc2756048,16317122334201741824,DNS,1,90,1,86,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,flow_miss,aging,core,,,,0,3300,0
","-","-","172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",udp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",17,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",16317122334201741824,DNS,allow,"flow_miss",aging,"from-host","(empty)","(empty)","(empty)","0,3300,0",6582,90,1,86,1,core,"10.192.96.8","65,095","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:17:13.185",1,3EJmCpUBWCP9tmTITh8r,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"10.192.72.4",53,"flow_delete",network,"Feb 15, 2025 @ 17:17:13.185","<14>1 2025-02-15T16:17:11Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:17:11Z,flow_delete,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.8,50549,10.192.72.4,53,17,11196,f9193bc7-bfc0-4279-aadc-d9ddc2756048,16317122334201741824,DNS,1,94,1,90,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,flow_miss,aging,core,,,,0,3300,0
","-","-","172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",udp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",17,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",16317122334201741824,DNS,allow,"flow_miss",aging,"from-host","(empty)","(empty)","(empty)","0,3300,0",11196,94,1,90,1,core,"10.192.96.8","50,549","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:17:13.185",1,3UJmCpUBWCP9tmTITh8r,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"10.192.72.4",53,"flow_delete",network,"Feb 15, 2025 @ 17:17:13.185","<14>1 2025-02-15T16:17:11Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:17:11Z,flow_delete,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.8,49781,10.192.72.4,53,17,12138,f9193bc7-bfc0-4279-aadc-d9ddc2756048,16317122334201741824,DNS,1,88,1,112,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,flow_miss,aging,core,,,,0,3300,0
","-","-","172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",udp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",17,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",16317122334201741824,DNS,allow,"flow_miss",aging,"from-host","(empty)","(empty)","(empty)","0,3300,0",12138,88,1,112,1,core,"10.192.96.8","49,781","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:17:13.185",1,3kJmCpUBWCP9tmTITh8r,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"10.192.80.4",53,"flow_delete",network,"Feb 15, 2025 @ 17:17:13.185","<14>1 2025-02-15T16:17:11Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:17:11Z,flow_delete,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.8,56554,10.192.80.4,53,17,12323,f9193bc7-bfc0-4279-aadc-d9ddc2756048,16317122334201741824,DNS,1,177,1,173,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,flow_miss,aging,core,,,,0,3300,0
","-","-","172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",udp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",17,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",16317122334201741824,DNS,allow,"flow_miss",aging,"from-host","(empty)","(empty)","(empty)","0,3300,0",12323,177,1,173,1,core,"10.192.96.8","56,554","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:17:13.185",1,30JmCpUBWCP9tmTITh8r,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"10.192.80.4",53,"flow_delete",network,"Feb 15, 2025 @ 17:17:13.185","<14>1 2025-02-15T16:17:11Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:17:11Z,flow_delete,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.7,54630,10.192.80.4,53,17,4298,f9193bc7-bfc0-4279-aadc-d9ddc2756048,16317122334201741824,DNS,1,176,1,172,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,flow_miss,aging,core,,,,0,3300,0
","-","-","172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",udp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",17,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",16317122334201741824,DNS,allow,"flow_miss",aging,"from-host","(empty)","(empty)","(empty)","0,3300,0",4298,176,1,172,1,core,"10.192.96.7","54,630","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:17:13.185",1,4EJmCpUBWCP9tmTITh8r,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"10.192.72.4",53,"flow_delete",network,"Feb 15, 2025 @ 17:17:13.185","<14>1 2025-02-15T16:17:11Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:17:11Z,flow_delete,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.8,49816,10.192.72.4,53,17,524528,f9193bc7-bfc0-4279-aadc-d9ddc2756048,16317122334201741824,DNS,1,94,1,201,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,flow_miss,aging,core,,,,0,3300,0
","-","-","172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",udp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",17,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",16317122334201741824,DNS,allow,"flow_miss",aging,"from-host","(empty)","(empty)","(empty)","0,3300,0",524528,94,1,201,1,core,"10.192.96.8","49,816","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:17:13.185",1,4UJmCpUBWCP9tmTITh8r,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"10.192.80.4","2,048","flow_delete",network,"Feb 15, 2025 @ 17:17:13.185","<14>1 2025-02-15T16:17:11Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:17:11Z,flow_delete,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.7,1,10.192.80.4,2048,1,1055681,f9193bc7-bfc0-4279-aadc-d9ddc2756048,12762438024079656759,DEFECT,4812,327216,4812,307968,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,flow_miss,aging,core,,,,0,3300,0
","-","-","172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",icmp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",1,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",12762438024079656759,DEFECT,allow,"flow_miss",aging,"from-host","(empty)","(empty)","(empty)","0,3300,0",1055681,"327,216","4,812","307,968","4,812",core,"10.192.96.7",1,"3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:17:13.184",1,hkJmCpUBWCP9tmTITh8r,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"193.190.77.36","9,200","flow_create",network,"Feb 15, 2025 @ 17:17:13.184","<14>1 2025-02-15T16:17:11Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:17:11Z,flow_create,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.4,52841,193.190.77.36,9200,6,2631569,f9193bc7-bfc0-4279-aadc-d9ddc2756048,8186983896086191884,Elastic-logging,0,0,0,0,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,NA,NA,core,,,,0,3300,0
",allow,allowed,"172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",tcp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",6,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",8186983896086191884,"Elastic-logging",allow,NA,NA,"from-host","(empty)","(empty)","(empty)","0,3300,0",2631569,0,0,0,0,core,"10.192.96.4","52,841","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:17:13.184",1,lEJmCpUBWCP9tmTITh8r,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"10.198.64.1",67,"flow_create",network,"Feb 15, 2025 @ 17:17:13.184","<14>1 2025-02-15T16:17:11Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:17:11Z,flow_create,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.8,67,10.198.64.1,67,17,1591309,f9193bc7-bfc0-4279-aadc-d9ddc2756048,12762438024079656759,DEFECT,0,0,0,0,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,flow_miss,NA,core,,,,0,3300,0
",allow,allowed,"172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",udp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",17,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",12762438024079656759,DEFECT,allow,"flow_miss",NA,"from-host","(empty)","(empty)","(empty)","0,3300,0",1591309,0,0,0,0,core,"10.192.96.8",67,"3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:17:13.184",1,lUJmCpUBWCP9tmTITh8r,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"10.192.80.4",53,"flow_create",network,"Feb 15, 2025 @ 17:17:13.184","<14>1 2025-02-15T16:17:11Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:17:11Z,flow_create,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.8,52353,10.192.80.4,53,17,1592782,f9193bc7-bfc0-4279-aadc-d9ddc2756048,16317122334201741824,DNS,0,0,0,0,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,flow_miss,NA,core,,,,0,3300,0
",allow,allowed,"172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",udp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",17,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",16317122334201741824,DNS,allow,"flow_miss",NA,"from-host","(empty)","(empty)","(empty)","0,3300,0",1592782,0,0,0,0,core,"10.192.96.8","52,353","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:17:13.184",1,lkJmCpUBWCP9tmTITh8r,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"10.192.72.4",53,"flow_create",network,"Feb 15, 2025 @ 17:17:13.184","<14>1 2025-02-15T16:17:11Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:17:11Z,flow_create,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.8,55996,10.192.72.4,53,17,20799,f9193bc7-bfc0-4279-aadc-d9ddc2756048,16317122334201741824,DNS,0,0,0,0,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,flow_miss,NA,core,,,,0,3300,0
",allow,allowed,"172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",udp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",17,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",16317122334201741824,DNS,allow,"flow_miss",NA,"from-host","(empty)","(empty)","(empty)","0,3300,0",20799,0,0,0,0,core,"10.192.96.8","55,996","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:17:13.184",1,l0JmCpUBWCP9tmTITh8r,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"10.192.72.4",53,"flow_create",network,"Feb 15, 2025 @ 17:17:13.184","<14>1 2025-02-15T16:17:11Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:17:11Z,flow_create,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.8,50687,10.192.72.4,53,17,2106336,f9193bc7-bfc0-4279-aadc-d9ddc2756048,16317122334201741824,DNS,0,0,0,0,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,flow_miss,NA,core,,,,0,3300,0
",allow,allowed,"172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",udp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",17,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",16317122334201741824,DNS,allow,"flow_miss",NA,"from-host","(empty)","(empty)","(empty)","0,3300,0",2106336,0,0,0,0,core,"10.192.96.8","50,687","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:17:13.184",1,mEJmCpUBWCP9tmTITh8r,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"10.192.72.4",53,"flow_create",network,"Feb 15, 2025 @ 17:17:13.184","<14>1 2025-02-15T16:17:11Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:17:11Z,flow_create,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.8,49217,10.192.72.4,53,17,3156896,f9193bc7-bfc0-4279-aadc-d9ddc2756048,16317122334201741824,DNS,0,0,0,0,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,flow_miss,NA,core,,,,0,3300,0
",allow,allowed,"172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",udp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",17,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",16317122334201741824,DNS,allow,"flow_miss",NA,"from-host","(empty)","(empty)","(empty)","0,3300,0",3156896,0,0,0,0,core,"10.192.96.8","49,217","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:17:13.184",1,mUJmCpUBWCP9tmTITh8r,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"10.192.72.4",53,"flow_create",network,"Feb 15, 2025 @ 17:17:13.184","<14>1 2025-02-15T16:17:11Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:17:11Z,flow_create,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.8,56006,10.192.72.4,53,17,3154727,f9193bc7-bfc0-4279-aadc-d9ddc2756048,16317122334201741824,DNS,0,0,0,0,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,flow_miss,NA,core,,,,0,3300,0
",allow,allowed,"172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",udp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",17,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",16317122334201741824,DNS,allow,"flow_miss",NA,"from-host","(empty)","(empty)","(empty)","0,3300,0",3154727,0,0,0,0,core,"10.192.96.8","56,006","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
